COM;REG;DEP;NCC;NCCENR;LIBELLE
12299;76;12;VILLEFRANCHE DE PANAT;Villefranche-de-Panat;Villefranche-de-Panat
12300;76;12;VILLEFRANCHE DE ROUERGUE;Villefranche-de-Rouergue;Villefranche-de-Rouergue
12301;76;12;VILLENEUVE;Villeneuve;Villeneuve
12303;76;12;VIMENET;Vimenet;Vimenet
12305;76;12;VIVIEZ;Viviez;Viviez
12307;76;12;CURAN;Curan;Curan
13001;93;13;AIX EN PROVENCE;Aix-en-Provence;Aix-en-Provence
13002;93;13;ALLAUCH;Allauch;Allauch
13003;93;13;ALLEINS;Alleins;Alleins
13004;93;13;ARLES;Arles;Arles
13005;93;13;AUBAGNE;Aubagne;Aubagne
13006;93;13;AUREILLE;Aureille;Aureille
13007;93;13;AURIOL;Auriol;Auriol
13008;93;13;AURONS;Aurons;Aurons
13009;93;13;BARBEN;Barben;La Barben
13010;93;13;BARBENTANE;Barbentane;Barbentane
13011;93;13;BAUX DE PROVENCE;Baux-de-Provence;Les Baux-de-Provence
13012;93;13;BEAURECUEIL;Beaurecueil;Beaurecueil
13013;93;13;BELCODENE;Belcodène;Belcodène
13014;93;13;BERRE L ETANG;Berre-l'Étang;Berre-l'Étang
13015;93;13;BOUC BEL AIR;Bouc-Bel-Air;Bouc-Bel-Air
13016;93;13;BOUILLADISSE;Bouilladisse;La Bouilladisse
13017;93;13;BOULBON;Boulbon;Boulbon
13018;93;13;CABANNES;Cabannes;Cabannes
13019;93;13;CABRIES;Cabriès;Cabriès
13020;93;13;CADOLIVE;Cadolive;Cadolive
13021;93;13;CARRY LE ROUET;Carry-le-Rouet;Carry-le-Rouet
13022;93;13;CASSIS;Cassis;Cassis
13023;93;13;CEYRESTE;Ceyreste;Ceyreste
13024;93;13;CHARLEVAL;Charleval;Charleval
13025;93;13;CHATEAUNEUF LE ROUGE;Châteauneuf-le-Rouge;Châteauneuf-le-Rouge
13026;93;13;CHATEAUNEUF LES MARTIGUES;Châteauneuf-les-Martigues;Châteauneuf-les-Martigues
13027;93;13;CHATEAURENARD;Châteaurenard;Châteaurenard
13028;93;13;CIOTAT;Ciotat;La Ciotat
13029;93;13;CORNILLON CONFOUX;Cornillon-Confoux;Cornillon-Confoux
13030;93;13;CUGES LES PINS;Cuges-les-Pins;Cuges-les-Pins
13031;93;13;DESTROUSSE;Destrousse;La Destrousse
13032;93;13;EGUILLES;Éguilles;Éguilles
13033;93;13;ENSUES LA REDONNE;Ensuès-la-Redonne;Ensuès-la-Redonne
13034;93;13;EYGALIERES;Eygalières;Eygalières
13035;93;13;EYGUIERES;Eyguières;Eyguières
13036;93;13;EYRAGUES;Eyragues;Eyragues
13037;93;13;FARE LES OLIVIERS;Fare-les-Oliviers;La Fare-les-Oliviers
13038;93;13;FONTVIEILLE;Fontvieille;Fontvieille
13039;93;13;FOS SUR MER;Fos-sur-Mer;Fos-sur-Mer
13040;93;13;FUVEAU;Fuveau;Fuveau
13041;93;13;GARDANNE;Gardanne;Gardanne
13042;93;13;GEMENOS;Gémenos;Gémenos
13043;93;13;GIGNAC LA NERTHE;Gignac-la-Nerthe;Gignac-la-Nerthe
13044;93;13;GRANS;Grans;Grans
13045;93;13;GRAVESON;Graveson;Graveson
13046;93;13;GREASQUE;Gréasque;Gréasque
13047;93;13;ISTRES;Istres;Istres
13048;93;13;JOUQUES;Jouques;Jouques
13049;93;13;LAMANON;Lamanon;Lamanon
13050;93;13;LAMBESC;Lambesc;Lambesc
13051;93;13;LANCON PROVENCE;Lançon-Provence;Lançon-Provence
13052;93;13;MAILLANE;Maillane;Maillane
13053;93;13;MALLEMORT;Mallemort;Mallemort
13054;93;13;MARIGNANE;Marignane;Marignane
13055;93;13;MARSEILLE;Marseille;Marseille
13056;93;13;MARTIGUES;Martigues;Martigues
13057;93;13;MAS BLANC DES ALPILLES;Mas-Blanc-des-Alpilles;Mas-Blanc-des-Alpilles
13058;93;13;MAUSSANE LES ALPILLES;Maussane-les-Alpilles;Maussane-les-Alpilles
13059;93;13;MEYRARGUES;Meyrargues;Meyrargues
13060;93;13;MEYREUIL;Meyreuil;Meyreuil
13061;93;13;SAINT PIERRE DE MEZOARGUES;Saint-Pierre-de-Mézoargues;Saint-Pierre-de-Mézoargues
13062;93;13;MIMET;Mimet;Mimet
13063;93;13;MIRAMAS;Miramas;Miramas
13064;93;13;MOLLEGES;Mollégès;Mollégès
13065;93;13;MOURIES;Mouriès;Mouriès
13066;93;13;NOVES;Noves;Noves
13067;93;13;ORGON;Orgon;Orgon
13068;93;13;PARADOU;Paradou;Paradou
13069;93;13;PELISSANNE;Pélissanne;Pélissanne
13070;93;13;PENNE SUR HUVEAUNE;Penne-sur-Huveaune;La Penne-sur-Huveaune
13071;93;13;PENNES MIRABEAU;Pennes-Mirabeau;Les Pennes-Mirabeau
13072;93;13;PEYNIER;Peynier;Peynier
13073;93;13;PEYPIN;Peypin;Peypin
13074;93;13;PEYROLLES EN PROVENCE;Peyrolles-en-Provence;Peyrolles-en-Provence
13075;93;13;PLAN DE CUQUES;Plan-de-Cuques;Plan-de-Cuques
13076;93;13;PLAN D ORGON;Plan-d'Orgon;Plan-d'Orgon
13077;93;13;PORT DE BOUC;Port-de-Bouc;Port-de-Bouc
13078;93;13;PORT SAINT LOUIS DU RHONE;Port-Saint-Louis-du-Rhône;Port-Saint-Louis-du-Rhône
13079;93;13;PUYLOUBIER;Puyloubier;Puyloubier
13080;93;13;PUY SAINTE REPARADE;Puy-Sainte-Réparade;Le Puy-Sainte-Réparade
13081;93;13;ROGNAC;Rognac;Rognac
13082;93;13;ROGNES;Rognes;Rognes
13083;93;13;ROGNONAS;Rognonas;Rognonas
13084;93;13;ROQUE D ANTHERON;Roque-d'Anthéron;La Roque-d'Anthéron
13085;93;13;ROQUEFORT LA BEDOULE;Roquefort-la-Bédoule;Roquefort-la-Bédoule
13086;93;13;ROQUEVAIRE;Roquevaire;Roquevaire
13087;93;13;ROUSSET;Rousset;Rousset
13088;93;13;ROVE;Rove;Le Rove
13089;93;13;SAINT ANDIOL;Saint-Andiol;Saint-Andiol
13090;93;13;SAINT ANTONIN SUR BAYON;Saint-Antonin-sur-Bayon;Saint-Antonin-sur-Bayon
13091;93;13;SAINT CANNAT;Saint-Cannat;Saint-Cannat
13092;93;13;SAINT CHAMAS;Saint-Chamas;Saint-Chamas
13093;93;13;SAINT ESTEVE JANSON;Saint-Estève-Janson;Saint-Estève-Janson
13094;93;13;SAINT ETIENNE DU GRES;Saint-Étienne-du-Grès;Saint-Étienne-du-Grès
13095;93;13;SAINT MARC JAUMEGARDE;Saint-Marc-Jaumegarde;Saint-Marc-Jaumegarde
13096;93;13;SAINTES MARIES DE LA MER;Saintes-Maries-de-la-Mer;Saintes-Maries-de-la-Mer
13097;93;13;SAINT MARTIN DE CRAU;Saint-Martin-de-Crau;Saint-Martin-de-Crau
13098;93;13;SAINT MITRE LES REMPARTS;Saint-Mitre-les-Remparts;Saint-Mitre-les-Remparts
13099;93;13;SAINT PAUL LES DURANCE;Saint-Paul-lès-Durance;Saint-Paul-lès-Durance
13100;93;13;SAINT REMY DE PROVENCE;Saint-Rémy-de-Provence;Saint-Rémy-de-Provence
13101;93;13;SAINT SAVOURNIN;Saint-Savournin;Saint-Savournin
13102;93;13;SAINT VICTORET;Saint-Victoret;Saint-Victoret
13103;93;13;SALON DE PROVENCE;Salon-de-Provence;Salon-de-Provence
13104;93;13;SAUSSET LES PINS;Sausset-les-Pins;Sausset-les-Pins
13105;93;13;SENAS;Sénas;Sénas
13106;93;13;SEPTEMES LES VALLONS;Septèmes-les-Vallons;Septèmes-les-Vallons
13107;93;13;SIMIANE COLLONGUE;Simiane-Collongue;Simiane-Collongue
13108;93;13;TARASCON;Tarascon;Tarascon
13109;93;13;THOLONET;Tholonet;Le Tholonet
13110;93;13;TRETS;Trets;Trets
13111;93;13;VAUVENARGUES;Vauvenargues;Vauvenargues
13112;93;13;VELAUX;Velaux;Velaux
13113;93;13;VENELLES;Venelles;Venelles
13114;93;13;VENTABREN;Ventabren;Ventabren
13115;93;13;VERNEGUES;Vernègues;Vernègues
13116;93;13;VERQUIERES;Verquières;Verquières
13117;93;13;VITROLLES;Vitrolles;Vitrolles
13118;93;13;COUDOUX;Coudoux;Coudoux
13119;93;13;CARNOUX EN PROVENCE;Carnoux-en-Provence;Carnoux-en-Provence
13201;93;13;MARSEILLE 1ER ARRONDISSEMENT;Marseille 1er Arrondissement;Marseille 1er Arrondissement
13202;93;13;MARSEILLE 2E ARRONDISSEMENT;Marseille 2e Arrondissement;Marseille 2e Arrondissement
13203;93;13;MARSEILLE 3E ARRONDISSEMENT;Marseille 3e Arrondissement;Marseille 3e Arrondissement
13204;93;13;MARSEILLE 4E ARRONDISSEMENT;Marseille 4e Arrondissement;Marseille 4e Arrondissement
13205;93;13;MARSEILLE 5E ARRONDISSEMENT;Marseille 5e Arrondissement;Marseille 5e Arrondissement
13206;93;13;MARSEILLE 6E ARRONDISSEMENT;Marseille 6e Arrondissement;Marseille 6e Arrondissement
13207;93;13;MARSEILLE 7E ARRONDISSEMENT;Marseille 7e Arrondissement;Marseille 7e Arrondissement
13208;93;13;MARSEILLE 8E ARRONDISSEMENT;Marseille 8e Arrondissement;Marseille 8e Arrondissement
13209;93;13;MARSEILLE 9E ARRONDISSEMENT;Marseille 9e Arrondissement;Marseille 9e Arrondissement
13210;93;13;MARSEILLE 10E ARRONDISSEMENT;Marseille 10e Arrondissement;Marseille 10e Arrondissement
13211;93;13;MARSEILLE 11E ARRONDISSEMENT;Marseille 11e Arrondissement;Marseille 11e Arrondissement
13212;93;13;MARSEILLE 12E ARRONDISSEMENT;Marseille 12e Arrondissement;Marseille 12e Arrondissement
13213;93;13;MARSEILLE 13E ARRONDISSEMENT;Marseille 13e Arrondissement;Marseille 13e Arrondissement
13214;93;13;MARSEILLE 14E ARRONDISSEMENT;Marseille 14e Arrondissement;Marseille 14e Arrondissement
13215;93;13;MARSEILLE 15E ARRONDISSEMENT;Marseille 15e Arrondissement;Marseille 15e Arrondissement
13216;93;13;MARSEILLE 16E ARRONDISSEMENT;Marseille 16e Arrondissement;Marseille 16e Arrondissement
14001;28;14;ABLON;Ablon;Ablon
14002;;;ACQUEVILLE;Acqueville;Acqueville
14003;28;14;AGY;Agy;Agy
14004;;;AIGNERVILLE;Aignerville;Aignerville
14005;28;14;VALAMBRAY;Valambray;Valambray
14005;;;AIRAN;Airan;Airan
14006;28;14;AMAYE SUR ORNE;Amayé-sur-Orne;Amayé-sur-Orne
14007;28;14;AMAYE SUR SEULLES;Amayé-sur-Seulles;Amayé-sur-Seulles
14009;28;14;AMFREVILLE;Amfreville;Amfreville
14011;28;14;AURSEULLES;Aurseulles;Aurseulles
14011;;;ANCTOVILLE;Anctoville;Anctoville
14012;28;14;ANGERVILLE;Angerville;Angerville
14013;;;ANGOVILLE;Angoville;Angoville
14014;28;14;COLOMBY ANGUERNY;Colomby-Anguerny;Colomby-Anguerny
14015;28;14;ANISY;Anisy;Anisy
14016;28;14;ANNEBAULT;Annebault;Annebault
14019;28;14;ARGANCHY;Arganchy;Arganchy
14020;28;14;ARGENCES;Argences;Argences
14021;28;14;ARROMANCHES LES BAINS;Arromanches-les-Bains;Arromanches-les-Bains
14022;28;14;ASNELLES;Asnelles;Asnelles
14023;28;14;ASNIERES EN BESSIN;Asnières-en-Bessin;Asnières-en-Bessin
14024;28;14;AUBERVILLE;Auberville;Auberville
14025;28;14;AUBIGNY;Aubigny;Aubigny
14026;28;14;AUDRIEU;Audrieu;Audrieu
14027;28;14;MONTS D AUNAY;Monts d'Aunay;Les Monts d'Aunay
14027;;;AUNAY SUR ODON;Aunay-sur-Odon;Aunay-sur-Odon
14028;;;AUQUAINVILLE;Auquainville;Auquainville
14029;;;AUTELS SAINT BAZILE;Autels-Saint-Bazile;Les Autels-Saint-Bazile
14030;28;14;AUTHIE;Authie;Authie
14031;;;AUTHIEUX PAPION;Authieux-Papion;Les Authieux-Papion
14032;28;14;AUTHIEUX SUR CALONNE;Authieux-sur-Calonne;Les Authieux-sur-Calonne
14033;28;14;AUVILLARS;Auvillars;Auvillars
14034;28;14;AVENAY;Avenay;Avenay
14035;28;14;BALLEROY SUR DROME;Balleroy-sur-Drôme;Balleroy-sur-Drôme
14035;;;BALLEROY;Balleroy;Balleroy
14036;28;14;BANNEVILLE LA CAMPAGNE;Banneville-la-Campagne;Banneville-la-Campagne
14037;28;14;MALHERBE SUR AJON;Malherbe-sur-Ajon;Malherbe-sur-Ajon
14038;28;14;BANVILLE;Banville;Banville
14039;28;14;BARBERY;Barbery;Barbery
14040;28;14;BARBEVILLE;Barbeville;Barbeville
14041;28;14;BARNEVILLE LA BERTRAN;Barneville-la-Bertran;Barneville-la-Bertran
14042;28;14;BARON SUR ODON;Baron-sur-Odon;Baron-sur-Odon
14043;28;14;BAROU EN AUGE;Barou-en-Auge;Barou-en-Auge
14044;28;14;BASLY;Basly;Basly
14045;28;14;BASSENEVILLE;Basseneville;Basseneville
14046;28;14;BAVENT;Bavent;Bavent
14047;28;14;BAYEUX;Bayeux;Bayeux
14049;28;14;BAZENVILLE;Bazenville;Bazenville
14050;28;14;BAZOQUE;Bazoque;La Bazoque
14051;;;BEAUFOUR;Beaufour;Beaufour
14052;;;BEAULIEU;Beaulieu;Beaulieu
14053;28;14;BEAUMAIS;Beaumais;Beaumais
14054;28;14;BEAUMESNIL;Beaumesnil;Beaumesnil
14055;28;14;BEAUMONT EN AUGE;Beaumont-en-Auge;Beaumont-en-Auge
14056;;;BAUQUAY;Bauquay;Bauquay
14057;28;14;BELLENGREVILLE;Bellengreville;Bellengreville
14058;;;BELLOU;Bellou;Bellou
14059;28;14;BENERVILLE SUR MER;Benerville-sur-Mer;Benerville-sur-Mer
14060;28;14;BENOUVILLE;Bénouville;Bénouville
14061;28;14;SOULEUVRE EN BOCAGE;Souleuvre en Bocage;Souleuvre en Bocage
14061;;;BENY BOCAGE;Bény-Bocage;Le Bény-Bocage
14062;28;14;BENY SUR MER;Bény-sur-Mer;Bény-sur-Mer
14063;28;14;BERNESQ;Bernesq;Bernesq
14064;28;14;BERNIERES D AILLY;Bernières-d'Ailly;Bernières-d'Ailly
14065;;;BERNIERES LE PATRY;Bernières-le-Patry;Bernières-le-Patry
14066;28;14;BERNIERES SUR MER;Bernières-sur-Mer;Bernières-sur-Mer
14068;28;14;BIEVILLE BEUVILLE;Biéville-Beuville;Biéville-Beuville
14069;28;14;BEUVILLERS;Beuvillers;Beuvillers
14070;28;14;BEUVRON EN AUGE;Beuvron-en-Auge;Beuvron-en-Auge
14073;;;BIGNE;Bigne;La Bigne
14074;;;BILLY;Billy;Billy
14076;28;14;BLAINVILLE SUR ORNE;Blainville-sur-Orne;Blainville-sur-Orne
14077;28;14;BLANGY LE CHATEAU;Blangy-le-Château;Blangy-le-Château
14078;28;14;BLAY;Blay;Blay
14079;28;14;BLONVILLE SUR MER;Blonville-sur-Mer;Blonville-sur-Mer
14080;28;14;BO;Bô;Le Bô
14081;;;BOISSEY;Boissey;Boissey
14082;28;14;BOISSIERE;Boissière;La Boissière
14083;28;14;BONNEBOSQ;Bonnebosq;Bonnebosq
14084;28;14;BONNEMAISON;Bonnemaison;Bonnemaison
14085;28;14;BONNEVILLE LA LOUVET;Bonneville-la-Louvet;Bonneville-la-Louvet
14086;28;14;BONNEVILLE SUR TOUQUES;Bonneville-sur-Touques;Bonneville-sur-Touques
14087;28;14;BONNOEIL;Bonnœil;Bonnœil
14088;28;14;BONS TASSILLY;Bons-Tassilly;Bons-Tassilly
14089;28;14;BOUGY;Bougy;Bougy
14090;28;14;BOULON;Boulon;Boulon
14091;28;14;BOURGEAUVILLE;Bourgeauville;Bourgeauville
14092;28;14;BOURGUEBUS;Bourguébus;Bourguébus
14093;28;14;BRANVILLE;Branville;Branville
14096;28;14;BREMOY;Brémoy;Brémoy
14097;28;14;BRETTEVILLE LE RABET;Bretteville-le-Rabet;Bretteville-le-Rabet
14098;28;14;THUE ET MUE;Thue et Mue;Thue et Mue
14098;;;BRETTEVILLE L ORGUEILLEUSE;Bretteville-l'Orgueilleuse;Bretteville-l'Orgueilleuse
14099;;;BRETTEVILLE SUR DIVES;Bretteville-sur-Dives;Bretteville-sur-Dives
14100;28;14;BRETTEVILLE SUR LAIZE;Bretteville-sur-Laize;Bretteville-sur-Laize
14101;28;14;BRETTEVILLE SUR ODON;Bretteville-sur-Odon;Bretteville-sur-Odon
14102;28;14;BREUIL EN AUGE;Breuil-en-Auge;Le Breuil-en-Auge
14103;28;14;BREUIL EN BESSIN;Breuil-en-Bessin;Le Breuil-en-Bessin
14104;28;14;BREVEDENT;Brévedent;Le Brévedent
14105;;;BREVIERE;Brévière;La Brévière
14106;28;14;BREVILLE LES MONTS;Bréville-les-Monts;Bréville-les-Monts
14107;28;14;BRICQUEVILLE;Bricqueville;Bricqueville
14109;;;BROUAY;Brouay;Brouay
14110;28;14;BRUCOURT;Brucourt;Brucourt
14111;28;14;BUCEELS;Bucéels;Bucéels
14112;;;BULLY;Bully;Bully
14113;;;BURCY;Burcy;Burcy
14114;;;BURES SUR DIVES;Bures-sur-Dives;Bures-sur-Dives
14115;;;BURES LES MONTS;Bures-les-Monts;Bures-les-Monts
14116;28;14;BU SUR ROUVRES;Bû-sur-Rouvres;Le Bû-sur-Rouvres
14117;28;14;CABOURG;Cabourg;Cabourg
14118;28;14;CAEN;Caen;Caen
14119;28;14;CAGNY;Cagny;Cagny
14120;28;14;CAHAGNES;Cahagnes;Cahagnes
14121;28;14;CAHAGNOLLES;Cahagnolles;Cahagnolles
14122;28;14;CAINE;Caine;La Caine
14123;28;14;CAIRON;Cairon;Cairon
14124;28;14;CAMBE;Cambe;La Cambe
14125;28;14;CAMBES EN PLAINE;Cambes-en-Plaine;Cambes-en-Plaine
14126;28;14;CAMBREMER;Cambremer;Cambremer
14127;28;14;CAMPAGNOLLES;Campagnolles;Campagnolles
14128;;;CAMPANDRE VALCONGRAIN;Campandré-Valcongrain;Campandré-Valcongrain
14129;;;CAMPEAUX;Campeaux;Campeaux
14130;28;14;CAMPIGNY;Campigny;Campigny
14131;28;14;CANAPVILLE;Canapville;Canapville
14132;28;14;CANCHY;Canchy;Canchy
14134;28;14;CANTELOUP;Canteloup;Canteloup
14135;28;14;CARCAGNY;Carcagny;Carcagny
14136;28;14;CARDONVILLE;Cardonville;Cardonville
14137;28;14;CARPIQUET;Carpiquet;Carpiquet
14138;28;14;CARTIGNY L EPINAY;Cartigny-l'Épinay;Cartigny-l'Épinay
14139;;;CARVILLE;Carville;Carville
14140;28;14;CASTILLON;Castillon;Castillon
14141;28;14;CASTILLON EN AUGE;Castillon-en-Auge;Castillon-en-Auge
14142;;;CASTILLY;Castilly;Castilly
14143;28;14;CAUMONT SUR AURE;Caumont-sur-Aure;Caumont-sur-Aure
14143;;;CAUMONT L EVENTE;Caumont-l'Éventé;Caumont-l'Éventé
14144;;;CAUMONT SUR ORNE;Caumont-sur-Orne;Caumont-sur-Orne
14145;28;14;CAUVICOURT;Cauvicourt;Cauvicourt
14146;28;14;CAUVILLE;Cauville;Cauville
14147;28;14;CERNAY;Cernay;Cernay
14148;;;CERQUEUX;Cerqueux;Cerqueux
14149;28;14;CESNY AUX VIGNES;Cesny-aux-Vignes;Cesny-aux-Vignes
14150;28;14;CESNY LES SOURCES;Cesny-les-Sources;Cesny-les-Sources
14150;;;CESNY BOIS HALBOUT;Cesny-Bois-Halbout;Cesny-Bois-Halbout
14151;;;CHAMP DU BOULT;Champ-du-Boult;Champ-du-Boult
14152;;;CHAPELLE ENGERBOLD;Chapelle-Engerbold;La Chapelle-Engerbold
14153;;;CHAPELLE HAUTE GRUE;Chapelle-Haute-Grue;La Chapelle-Haute-Grue
14154;;;CHAPELLE YVON;Chapelle-Yvon;La Chapelle-Yvon
14155;;;CHEFFREVILLE TONNENCOURT;Cheffreville-Tonnencourt;Cheffreville-Tonnencourt
14156;;;CHENEDOLLE;Chênedollé;Chênedollé
14157;;;CHEUX;Cheux;Cheux
14158;;;CHICHEBOVILLE;Chicheboville;Chicheboville
14159;28;14;CHOUAIN;Chouain;Chouain
14160;28;14;CINTHEAUX;Cintheaux;Cintheaux
14161;28;14;CLARBEC;Clarbec;Clarbec
14162;28;14;CLECY;Clécy;Clécy
14163;28;14;CLEVILLE;Cléville;Cléville
14164;;;CLINCHAMPS SUR ORNE;Clinchamps-sur-Orne;Clinchamps-sur-Orne
14165;28;14;COLLEVILLE SUR MER;Colleville-sur-Mer;Colleville-sur-Mer
14166;28;14;COLLEVILLE MONTGOMERY;Colleville-Montgomery;Colleville-Montgomery
14167;28;14;COLOMBELLES;Colombelles;Colombelles
14168;28;14;COLOMBIERES;Colombières;Colombières
14169;28;14;COLOMBIERS SUR SEULLES;Colombiers-sur-Seulles;Colombiers-sur-Seulles
14171;28;14;COMBRAY;Combray;Combray
14172;28;14;COMMES;Commes;Commes
14173;28;14;CONDE SUR IFS;Condé-sur-Ifs;Condé-sur-Ifs
14174;28;14;CONDE EN NORMANDIE;Condé-en-Normandie;Condé-en-Normandie
14174;;;CONDE SUR NOIREAU;Condé-sur-Noireau;Condé-sur-Noireau
14175;28;14;CONDE SUR SEULLES;Condé-sur-Seulles;Condé-sur-Seulles
14176;;;CONTEVILLE;Conteville;Conteville
14177;28;14;COQUAINVILLIERS;Coquainvilliers;Coquainvilliers
14179;28;14;CORDEBUGLE;Cordebugle;Cordebugle
14180;28;14;CORDEY;Cordey;Cordey
14181;28;14;CORMELLES LE ROYAL;Cormelles-le-Royal;Cormelles-le-Royal
14182;28;14;CORMOLAIN;Cormolain;Cormolain
14183;28;14;COSSESSEVILLE;Cossesseville;Cossesseville
14184;28;14;COTTUN;Cottun;Cottun
14187;;;COULONCES;Coulonces;Coulonces
14188;;;COULVAIN;Coulvain;Coulvain
14189;;;COUPESARTE;Coupesarte;Coupesarte
14190;28;14;COURCY;Courcy;Courcy
14191;28;14;COURSEULLES SUR MER;Courseulles-sur-Mer;Courseulles-sur-Mer
14192;;;COURSON;Courson;Courson
14193;28;14;COURTONNE LA MEURDRAC;Courtonne-la-Meurdrac;Courtonne-la-Meurdrac
14194;28;14;COURTONNE LES DEUX EGLISES;Courtonne-les-Deux-Églises;Courtonne-les-Deux-Églises
14195;28;14;COURVAUDON;Courvaudon;Courvaudon
14196;28;14;CREPON;Crépon;Crépon
14197;28;14;CRESSERONS;Cresserons;Cresserons
14198;28;14;CRESSEVEUILLE;Cresseveuille;Cresseveuille
14200;28;14;CREULLY SUR SEULLES;Creully sur Seulles;Creully sur Seulles
14201;;;CREVECOEUR EN AUGE;Crèvecœur-en-Auge;Crèvecœur-en-Auge
14202;28;14;CRICQUEBOEUF;Cricquebœuf;Cricquebœuf
14203;28;14;CRICQUEVILLE EN AUGE;Cricqueville-en-Auge;Cricqueville-en-Auge
14204;28;14;CRICQUEVILLE EN BESSIN;Cricqueville-en-Bessin;Cricqueville-en-Bessin
14205;28;14;CRISTOT;Cristot;Cristot
14206;28;14;CROCY;Crocy;Crocy
14207;28;14;CROISILLES;Croisilles;Croisilles
14208;;;CROISSANVILLE;Croissanville;Croissanville
14209;28;14;CROUAY;Crouay;Crouay
14210;;;CROUPTE;Croupte;La Croupte
14211;28;14;CULEY LE PATRY;Culey-le-Patry;Culey-le-Patry
14213;;;CURCY SUR ORNE;Curcy-sur-Orne;Curcy-sur-Orne
14214;28;14;CUSSY;Cussy;Cussy
14215;28;14;CUVERVILLE;Cuverville;Cuverville
14216;28;14;DAMBLAINVILLE;Damblainville;Damblainville
14217;;;DAMPIERRE;Dampierre;Dampierre
14218;28;14;DANESTAL;Danestal;Danestal
14219;;;DANVOU LA FERRIERE;Danvou-la-Ferrière;Danvou-la-Ferrière
14220;28;14;DEAUVILLE;Deauville;Deauville
14221;28;14;DEMOUVILLE;Démouville;Démouville
14222;;;DESERT;Désert;Le Désert
14223;28;14;DETROIT;Détroit;Le Détroit
14224;28;14;DEUX JUMEAUX;Deux-Jumeaux;Deux-Jumeaux
14225;28;14;DIVES SUR MER;Dives-sur-Mer;Dives-sur-Mer
14226;28;14;DONNAY;Donnay;Donnay
14227;28;14;DOUVILLE EN AUGE;Douville-en-Auge;Douville-en-Auge
14228;28;14;DOUVRES LA DELIVRANDE;Douvres-la-Délivrande;Douvres-la-Délivrande
14229;28;14;DOZULE;Dozulé;Dozulé
14230;28;14;DRUBEC;Drubec;Drubec
14231;28;14;BEAUFOUR DRUVAL;Beaufour-Druval;Beaufour-Druval
14232;28;14;DUCY SAINTE MARGUERITE;Ducy-Sainte-Marguerite;Ducy-Sainte-Marguerite
14235;;;ECRAMMEVILLE;Écrammeville;Écrammeville
14236;28;14;ELLON;Ellon;Ellon
14237;28;14;EMIEVILLE;Émiéville;Émiéville
14238;28;14;ENGLESQUEVILLE EN AUGE;Englesqueville-en-Auge;Englesqueville-en-Auge
14239;28;14;ENGLESQUEVILLE LA PERCEE;Englesqueville-la-Percée;Englesqueville-la-Percée
14240;28;14;EPANEY;Épaney;Épaney
14241;28;14;EPINAY SUR ODON;Épinay-sur-Odon;Épinay-sur-Odon
14242;28;14;EPRON;Épron;Épron
14243;28;14;EQUEMAUVILLE;Équemauville;Équemauville
14244;28;14;ERAINES;Eraines;Eraines
14245;28;14;ERNES;Ernes;Ernes
14246;28;14;ESCOVILLE;Escoville;Escoville
14247;;;ESCURES SUR FAVIERES;Escures-sur-Favières;Escures-sur-Favières
14248;28;14;ESPINS;Espins;Espins
14249;28;14;ESQUAY NOTRE DAME;Esquay-Notre-Dame;Esquay-Notre-Dame
14250;28;14;ESQUAY SUR SEULLES;Esquay-sur-Seulles;Esquay-sur-Seulles
14251;28;14;ESSON;Esson;Esson
14252;28;14;ESTREES LA CAMPAGNE;Estrées-la-Campagne;Estrées-la-Campagne
14253;;;ESTRY;Estry;Estry
14254;28;14;ETERVILLE;Éterville;Éterville
14255;;;ETOUVY;Étouvy;Étouvy
14256;28;14;ETREHAM;Étréham;Étréham
14257;28;14;EVRECY;Évrecy;Évrecy
14258;28;14;FALAISE;Falaise;Falaise
14259;;;FAMILLY;Familly;Familly
14260;28;14;FAUGUERNON;Fauguernon;Fauguernon
14261;28;14;FAULQ;Faulq;Le Faulq
14264;;;FERRIERE HARANG;Ferrière-Harang;La Ferrière-Harang
14265;;;FERVAQUES;Fervaques;Fervaques
14266;28;14;FEUGUEROLLES BULLY;Feuguerolles-Bully;Feuguerolles-Bully
14267;;;FEUGUEROLLES SUR SEULLES;Feuguerolles-sur-Seulles;Feuguerolles-sur-Seulles
14268;;;FIERVILLE BRAY;Fierville-Bray;Fierville-Bray
14269;28;14;FIERVILLE LES PARCS;Fierville-les-Parcs;Fierville-les-Parcs
14270;28;14;FIRFOL;Firfol;Firfol
14271;28;14;FLEURY SUR ORNE;Fleury-sur-Orne;Fleury-sur-Orne
14272;28;14;FOLIE;Folie;La Folie
14273;28;14;FOLLETIERE ABENON;Folletière-Abenon;La Folletière-Abenon
14274;28;14;FONTAINE ETOUPEFOUR;Fontaine-Étoupefour;Fontaine-Étoupefour
14275;28;14;FONTAINE HENRY;Fontaine-Henry;Fontaine-Henry
14276;28;14;FONTAINE LE PIN;Fontaine-le-Pin;Fontaine-le-Pin
14277;28;14;FONTENAY LE MARMION;Fontenay-le-Marmion;Fontenay-le-Marmion
14278;28;14;FONTENAY LE PESNEL;Fontenay-le-Pesnel;Fontenay-le-Pesnel
14279;;;FONTENERMONT;Fontenermont;Fontenermont
14280;28;14;FORMENTIN;Formentin;Formentin
14281;28;14;FORMIGNY LA BATAILLE;Formigny La Bataille;Formigny La Bataille
14281;;;FORMIGNY;Formigny;Formigny
